sample_id,true_label,pred_label,pred_prob,latency_ms,cpu_usage_percent,ram_usage_mb
226,1,1,0.5689475388929998,4.089500056579709,0.0,141.8359375
227,0,1,0.5342771328119602,5.095599917694926,0.0,141.8359375
228,1,1,0.6254441313472674,5.2137000020593405,0.0,141.8359375
229,1,1,0.6539702928796303,4.288799944333732,0.0,141.8359375
230,1,0,0.3499011098975643,3.823499893769622,0.0,141.8359375
231,1,1,0.5223266596148133,7.684799958951771,97.7,141.8359375
232,1,1,0.6629330393121087,5.319299991242588,0.0,141.8359375
233,0,1,0.5167600190964794,6.91599992569536,0.0,141.8359375
234,0,0,0.4086453224695908,6.182000041007996,0.0,141.8359375
235,1,1,0.6328285974785997,4.891899996437132,0.0,141.8359375
236,0,1,0.5042293322696856,7.810599985532463,0.0,141.8359375
237,1,1,0.6793571739280921,4.565800074487925,0.0,141.8359375
238,0,0,0.3968291346861327,3.8028000853955746,0.0,141.8359375
239,1,1,0.5246604965440274,8.695199969224632,0.0,141.8359375
240,0,0,0.3674390353488107,4.948200075887144,0.0,141.8359375
241,0,0,0.4688935200753819,6.686699925921857,0.0,141.8359375
242,1,1,0.6715647184957245,4.7067999839782715,0.0,141.8359375
243,1,1,0.7927526676278063,4.029999952763319,0.0,141.8359375
244,0,1,0.5962539773432336,3.885700018145144,0.0,141.8359375
245,0,1,0.5764467657202601,9.16969997342676,97.7,141.8359375
246,0,1,0.5202211670314887,4.471199936233461,0.0,141.8359375
247,1,1,0.5365328086561272,5.799199920147657,0.0,141.8359375
248,0,0,0.47711425200865526,5.6894998997449875,0.0,141.8359375
249,1,1,0.6447860214510233,3.8426999235525727,0.0,141.8359375
250,0,0,0.3266949739115592,5.815899930894375,0.0,141.8359375
251,0,0,0.49969177054263875,7.915299967862666,0.0,141.8359375
252,1,0,0.48975391821520037,4.032299970276654,0.0,141.8359375
253,1,1,0.7125530275151941,6.095499964430928,0.0,141.8359375
254,0,0,0.4227781257313551,4.02979995124042,0.0,141.8359375
255,1,1,0.6067162843069243,4.076400073245168,0.0,141.8359375
256,0,1,0.5099082028976927,4.012800054624677,0.0,141.8359375
257,1,1,0.6114613359053929,6.105199921876192,0.0,141.8359375
258,0,0,0.45697341726468627,4.065399989485741,0.0,141.8359375
259,1,1,0.6685984232273522,3.897799993865192,0.0,141.8359375
260,0,0,0.4925560098263638,6.1666000401601195,97.7,141.8359375
261,0,0,0.47703035529177146,6.123999948613346,0.0,141.8359375
262,0,0,0.37551835382553955,6.011500023305416,208.3,141.8359375
263,0,0,0.4263644644718173,6.240100017748773,0.0,141.8359375
264,0,1,0.5089041052576898,3.914100001566112,0.0,141.8359375
265,0,0,0.4462186556489221,4.2643999913707376,0.0,141.8359375
266,0,0,0.4042334493529065,5.643600015901029,0.0,141.8359375
267,1,1,0.5445812893244611,4.380400059744716,0.0,141.8359375
268,0,0,0.39571687006673895,3.802400082349777,0.0,141.8359375
269,0,0,0.4143074482114053,4.7151000471785665,97.7,141.8359375
270,1,1,0.6083285214898699,4.475199966691434,0.0,141.8359375
271,0,1,0.5468804375632628,4.27279993891716,0.0,141.8359375
272,0,1,0.5971251832049148,3.870300017297268,0.0,141.8359375
273,1,1,0.6060418379016896,5.065400036983192,0.0,141.8359375
274,1,1,0.6125565912491577,18.863099976442754,0.0,141.8359375
275,1,1,0.5264949765431998,10.40400005877018,0.0,141.8359375
276,0,0,0.41385566955668907,7.723400020040572,0.0,141.8359375
277,0,0,0.4756507642924075,6.595800048671663,0.0,141.8359375
278,1,1,0.5154211431980458,5.9677999233826995,0.0,141.8359375
279,1,1,0.6110202160986641,3.990700002759695,0.0,141.8359375
280,1,1,0.6116209159546393,3.8394000148400664,0.0,141.8359375
281,1,1,0.6210894856402265,4.325600108131766,0.0,141.83984375
282,0,0,0.42914051886479454,5.273199989460409,0.0,141.83984375
283,0,0,0.36579253706234066,4.104800056666136,0.0,141.83984375
284,1,0,0.4457079130657104,3.789300099015236,0.0,141.83984375
285,0,1,0.552330271273704,5.699499975889921,0.0,141.83984375
286,0,0,0.41437408204286524,4.584499984048307,97.7,141.83984375
287,0,0,0.4765409317633392,3.7822999292984605,0.0,141.83984375
288,0,0,0.4125199084732102,4.294700105674565,0.0,141.83984375
289,1,1,0.579990533723632,5.226499983109534,0.0,141.83984375
